,K,I,KNN,GP
0.8928571428571429,"{0: 2.9602226307830573, 1: 4.756020026623505, 2: 2.911809372965053, 3: 4.297026348385988, 4: 5.44018332452374, 5: 4.632410042454789}","{0: 2.7385778856825387, 1: 3.721297740307835, 2: 2.4441310935800593, 3: 3.8691856145734023, 4: 4.762244433638982, 5: 3.32476600523608}","{0: 3.1188907075828296, 1: 4.56259580536976, 2: 3.5442279790507727, 3: 3.5651651534059297, 4: 4.518298024949891, 5: 3.365476005636625}","{0: 2.862385533913638, 1: 3.980595569437598, 2: 2.946839520265799, 3: 2.9788576328950214, 4: 3.933467160833984, 5: 3.4349107462347583}"
0.8956043956043956,"{0: 3.834591012712778, 1: 11.60821069933044, 2: 7.505117179535535, 3: 12.268185698174456, 4: 5.867048411260041, 5: 5.773691603327793}","{0: 4.3076507160413735, 1: 11.933097043950625, 2: 6.927507716105784, 3: 12.318715328075093, 4: 8.872146434962898, 5: 5.549964740767742}","{0: 4.788682979939525, 1: 16.59790860431808, 2: 10.966451579196868, 3: 13.80003542997032, 4: 11.027118948062322, 5: 4.9148058093844424}","{0: 3.6494417575347406, 1: 11.965162807704509, 2: 7.990928979723627, 3: 11.068067963927446, 4: 8.208891340354587, 5: 5.735676361415689}"
0.8983516483516484,"{0: 6.364024807589812, 1: 14.960069639199707, 2: 7.099598176555507, 3: 10.137276344011566, 4: 10.361127220417684, 5: 11.6374137631199}","{0: 7.417810298773882, 1: 13.478708143934488, 2: 6.055472324194727, 3: 8.801291330353587, 4: 9.698059260187014, 5: 9.434216894982896}","{0: 8.063027518458311, 1: 19.00467255757922, 2: 10.410777212736381, 3: 10.3149076501106, 4: 11.7336964433952, 5: 11.462276771049446}","{0: 7.0153429696277065, 1: 14.915922186488297, 2: 7.241104494697981, 3: 7.484377834879754, 4: 9.745386464827005, 5: 11.716781653909448}"
0.9010989010989012,"{0: 9.99457576131345, 1: 8.141562682448578, 2: 7.082106474795229, 3: 3.1193604123733345, 4: 5.50168045125946, 5: 10.261508885126714}","{0: 9.578321004064707, 1: 7.196451059711213, 2: 6.882289750972395, 3: 4.659234112258893, 4: 10.521265343612319, 5: 9.700248411619585}","{0: 12.207817808726983, 1: 9.259455888450665, 2: 9.74983971507617, 3: 3.744552815884455, 4: 5.335525105512902, 5: 15.213039990212394}","{0: 9.093682502742945, 1: 8.856055988148976, 2: 8.056781700431268, 3: 2.863221291535614, 4: 2.9110153270334536, 5: 10.23867296122416}"
0.9038461538461541,"{0: 11.544949494949433, 1: 8.174586666814953, 2: 10.057571692824922, 3: 8.716349288513037, 4: 8.44114116935035, 5: 9.185285459116718}","{0: 11.356729837138596, 1: 4.97388716904334, 2: 7.701442998662645, 3: 7.995730024144247, 4: 9.344103062296549, 5: 9.905053132304914}","{0: 13.981912751891471, 1: 4.227827325622254, 2: 7.971180219628323, 3: 11.986502467004334, 4: 7.035989932703331, 5: 12.957658428630182}","{0: 11.871531351960323, 1: 3.8850698196221978, 2: 6.667508998577141, 3: 7.1935174928041805, 4: 7.788485380867779, 5: 8.579537293766947}"
0.9065934065934066,"{0: 9.635863448145955, 1: 3.4609566381046286, 2: 6.960810332938839, 3: 10.706398513871555, 4: 3.242868317444715, 5: 7.539426258952621}","{0: 9.73623886560222, 1: 3.6088975965481844, 2: 7.985779944950212, 3: 10.884471598095551, 4: 4.693112195872786, 5: 8.360203429396499}","{0: 11.002074702732074, 1: 3.190090544140349, 2: 9.042714696898853, 3: 14.976488858391482, 4: 1.5655568218417706, 5: 11.00462748491613}","{0: 9.622853039876524, 1: 3.538049199395376, 2: 6.594860440414604, 3: 10.876336960650697, 4: 3.591717656812996, 5: 7.661296011930685}"
0.9093406593406592,"{0: 9.220092592592652, 1: 5.256071428571499, 2: 5.1237962962963195, 3: 11.999074074074123, 4: 8.644841269841281, 5: 11.05157407407407}","{0: 9.286454927107794, 1: 3.946092838244122, 2: 6.607815036315909, 3: 13.887826180553434, 4: 14.027689342401352, 5: 12.644415603773387}","{0: 8.098028162595948, 1: 2.9479016813451033, 2: 9.140477194355036, 3: 16.927200003183405, 4: 10.646818030298464, 5: 19.48510082652754}","{0: 9.242315005641833, 1: 5.280993955453092, 2: 5.149533674634834, 3: 11.963220135068125, 4: 8.64475643532982, 5: 10.464227132481335}"
0.912087912087912,"{0: 14.842251012540947, 1: 18.51470502122667, 2: 23.965238130093123, 3: 12.374909725276105, 4: 14.314440296686657, 5: 69.47351412677507}","{0: 24.55181757162403, 1: 21.044117057234388, 2: 24.919475219630552, 3: 43.688240114089076, 4: 84.87653362530598, 5: 74.38620913278375}","{0: 46.207834170014905, 1: 15.405767603419593, 2: 24.901299636099687, 3: 52.624209582113224, 4: 52.69828073268793, 5: 154.43326451419185}","{0: 13.491292268550398, 1: 16.674956909131414, 2: 22.750296562624197, 3: 76.10755361763124, 4: 14.96425507205035, 5: 76.92581236819726}"
0.9148351648351648,"{0: 13.374621553103568, 1: 6.814901853503936, 2: 15.83099647239026, 3: 9.016101770363036, 4: 5.6354702001213, 5: 9.044187074307137}","{0: 11.523639807960608, 1: 4.861909383568109, 2: 14.50116790339787, 3: 9.491311703500779, 4: 5.391467190283923, 5: 5.204131250517344}","{0: 16.628988177418023, 1: 4.408165668118646, 2: 18.276164475048557, 3: 13.335703873251465, 4: 7.395785471321786, 5: 7.077322530345112}","{0: 12.42870924356155, 1: 8.286334021628397, 2: 14.951031568739799, 3: 10.928395425598646, 4: 4.873846241968148, 5: 5.78802607705885}"
0.9175824175824177,"{0: 17.102114093088428, 1: 21.311209121191126, 2: 22.06421080157783, 3: 16.296218059378536, 4: 15.556738380963381, 5: 34.57291795751531}","{0: 14.295143038783811, 1: 17.476527616269795, 2: 18.99611540827568, 3: 14.323721898822269, 4: 20.39990868179131, 5: 28.10287231664474}","{0: 22.283783829284438, 1: 21.210259432370588, 2: 24.254243639985354, 3: 19.424994034928268, 4: 18.516139126695982, 5: 39.57769673788078}","{0: 16.537626563506034, 1: 25.43084207414485, 2: 21.14535909843468, 3: 19.314768515488964, 4: 13.832148578163151, 5: 38.73751305345764}"
0.9203296703296704,"{0: 8.511332208711691, 1: 5.405185521694924, 2: 3.761889405878231, 3: 3.040142755491194, 4: 5.6128981541596525, 5: 5.201072138625702}","{0: 7.262371839007897, 1: 5.077801760817587, 2: 5.8000122385863655, 3: 3.6425327537370933, 4: 5.604030631411919, 5: 5.578370384690099}","{0: 9.529879013636544, 1: 3.9788157417155756, 2: 8.742655247453486, 3: 4.479594929809047, 4: 8.107314248740584, 5: 5.82991080025391}","{0: 8.488990863326597, 1: 7.203352536541918, 2: 5.3108806254833105, 3: 3.978708650757614, 4: 8.30846107510493, 5: 7.521664981569713}"
0.9230769230769232,"{0: 6.007701099090423, 1: 10.06943840155036, 2: 5.290299064619056, 3: 6.631904535186346, 4: 7.062117306546978, 5: 9.96656983012605}","{0: 5.78383215275757, 1: 8.643669263114463, 2: 3.6420301504840644, 3: 6.166150849755833, 4: 6.280957914180543, 5: 6.67615871007828}","{0: 6.801907661760576, 1: 9.625333343548856, 2: 6.763322415139912, 3: 7.60853540667208, 4: 9.047379982231655, 5: 8.383291127985183}","{0: 6.309499701861267, 1: 10.108149588931296, 2: 6.50672928899941, 3: 6.808694497289527, 4: 7.577031872539179, 5: 10.619222595136195}"
0.925824175824176,"{0: 3.629490710720263, 1: 13.5656833597666, 2: 5.153428186227978, 3: 7.369579113241933, 4: 7.123473165344088, 5: 9.045358873721657}","{0: 4.975424959975347, 1: 10.543652776636023, 2: 3.6838949415916122, 3: 6.459539045354781, 4: 6.686081577620087, 5: 3.750437436422762}","{0: 5.145697987978855, 1: 12.676208291520627, 2: 5.904427253898449, 3: 5.470926952189478, 4: 11.169873956908335, 5: 4.317845833539697}","{0: 4.137291433731326, 1: 10.013870172345174, 2: 7.390141256572027, 3: 4.978225106208536, 4: 6.537090621479099, 5: 9.631495323239323}"
0.9285714285714286,"{0: 9.124019511702828, 1: 19.83450189007701, 2: 6.587616290617123, 3: 10.35334469218508, 4: 10.34295938384677, 5: 15.701034449081574}","{0: 5.4559821810031695, 1: 18.06858407001294, 2: 3.5667622385120645, 3: 10.553953950792467, 4: 9.878398380333108, 5: 11.176965673605332}","{0: 7.8052217053762005, 1: 18.548621545688555, 2: 6.386763858865616, 3: 11.449257431089324, 4: 16.71377924740807, 5: 14.8966115224919}","{0: 9.418488017001286, 1: 22.439564363954805, 2: 5.140755724849062, 3: 7.083148540936001, 4: 7.701919639411391, 5: 16.163653068852188}"
0.9313186813186812,"{0: 10.63738265285289, 1: 26.86724445107519, 2: 7.60198989200705, 3: 14.85458078235819, 4: 17.438833705627996, 5: 14.464288358771649}","{0: 7.585224698614753, 1: 18.961137769736514, 2: 7.560519488497871, 3: 13.473112591648501, 4: 17.083492912817196, 5: 12.546552761134967}","{0: 11.973929049186262, 1: 23.190959480123936, 2: 12.960416100983233, 3: 17.530904402329714, 4: 24.863543745650926, 5: 18.350691702822342}","{0: 10.822278609947256, 1: 27.54288863742937, 2: 6.35497851225337, 3: 14.919642439887497, 4: 17.179535588120796, 5: 20.23081230372549}"
0.9340659340659341,"{0: 1.7608222123575343, 1: 3.541062464032754, 2: 1.6607484540577762, 3: 2.569488903211095, 4: 1.6350895839680781, 5: 2.6344092093570524}","{0: 1.4045862198669539, 1: 3.0688904672823765, 2: 2.0874759280478243, 3: 2.262919337948792, 4: 1.2769734069983312, 5: 2.3756893860138657}","{0: 1.4992432714776196, 1: 4.0162585074655555, 2: 2.874429172804061, 3: 2.64080238296498, 4: 1.7715446916888538, 5: 3.0060285319618294}","{0: 1.5519866108840246, 1: 3.441848167423385, 2: 1.3897510132993123, 3: 2.0979455164087093, 4: 1.5887246598195812, 5: 2.96018715060653}"
0.9368131868131868,"{0: 7.8264910656660085, 1: 15.520419087736082, 2: 7.864271294149141, 3: 7.586148646807463, 4: 7.751222528230673, 5: 10.447528153813268}","{0: 5.631519556572139, 1: 10.79300453328714, 2: 5.533157286623436, 3: 6.500487903386971, 4: 7.053204363187079, 5: 5.5887071315319234}","{0: 8.219073269510831, 1: 12.937671394510723, 2: 8.36033972442936, 3: 6.815232736511047, 4: 11.38299771889383, 5: 7.6674785598583295}","{0: 8.428127384897858, 1: 17.264167738816088, 2: 7.309755508696161, 3: 6.950705923243718, 4: 7.898367150544092, 5: 12.073625141139493}"
0.9395604395604396,"{0: 12.021030874787328, 1: 21.01278924056882, 2: 8.960735148504641, 3: 13.556347763145217, 4: 15.261952910115285, 5: 18.525284516299696}","{0: 8.66226062504267, 1: 20.523341822847758, 2: 8.767870267859037, 3: 12.877587087513712, 4: 13.950465968757719, 5: 15.81338847401589}","{0: 11.55337500313245, 1: 27.700532991813176, 2: 15.511484716221874, 3: 19.87627121801278, 4: 16.067630593877425, 5: 20.97545573089518}","{0: 11.234940269342685, 1: 20.979736365229467, 2: 8.307269778962107, 3: 14.441415911768289, 4: 15.11210972336247, 5: 19.32709014037373}"
0.9423076923076924,"{0: 10.193332671989657, 1: 21.773279713932805, 2: 13.191851823847443, 3: 17.683834550202064, 4: 14.082307418237031, 5: 28.048292215156376}","{0: 12.514374459161061, 1: 28.1301879864772, 2: 16.372800922261003, 3: 17.339751014013995, 4: 12.177819417315362, 5: 32.75921347202715}","{0: 16.01109826256202, 1: 37.50273799419621, 2: 21.099961812816755, 3: 29.93614691325246, 4: 16.396267676248495, 5: 41.66918300440955}","{0: 14.70369701210159, 1: 14.69897118116272, 2: 20.549300477650537, 3: 23.17827670356489, 4: 15.162305245656611, 5: 35.9814649978756}"
0.9450549450549448,"{0: 9.172517868105823, 1: 38.454928877471936, 2: 17.026420352295847, 3: 17.79978537988982, 4: 14.467061979956759, 5: 32.234362091929064}","{0: 15.965508341962504, 1: 38.54257995747583, 2: 21.019898509745516, 3: 17.014338373806286, 4: 11.892200193420555, 5: 31.514818668746347}","{0: 18.420938527666053, 1: 64.08033028733263, 2: 28.239389167090764, 3: 31.696624537166144, 4: 18.94585792095361, 5: 43.85979240662189}","{0: 9.945462602918312, 1: 32.64877103168876, 2: 29.818908738512974, 3: 15.116327998631895, 4: 14.180148306139445, 5: 18.05759053733195}"
0.9478021978021978,"{0: 14.146285961466054, 1: 17.926474067779342, 2: 23.697532983355114, 3: 13.525424685422424, 4: 17.37534335352733, 5: 27.94229081439177}","{0: 19.020377584175918, 1: 17.851038231525198, 2: 16.927364965675803, 3: 11.841632567716914, 4: 17.583009662194144, 5: 22.40725470524249}","{0: 19.901225504858157, 1: 20.08891459895557, 2: 23.413137725467912, 3: 16.11087794674961, 4: 21.59067459316566, 5: 24.530414276033053}","{0: 14.92153683491324, 1: 22.112711827391404, 2: 24.88318354071321, 3: 12.909333665271943, 4: 15.815780799341987, 5: 28.682458203335433}"
0.9505494505494504,"{0: 3.0703106005707923, 1: 2.139838894226573, 2: 1.9248126390146487, 3: 2.7014839662889685, 4: 1.8319673003102828, 5: 2.6242369598605437}","{0: 2.925906753647317, 1: 1.7704156475566657, 2: 1.6538633336885222, 3: 2.608859361823511, 4: 2.0583643155655484, 5: 2.0865475080154723}","{0: 4.158068119751263, 1: 2.3362121677462677, 2: 2.094565174475785, 3: 2.88486642709858, 4: 2.2876721435041203, 5: 2.7009205358174073}","{0: 2.9570302264920887, 1: 1.731143290635395, 2: 1.348940141038435, 3: 2.2749806919989277, 4: 1.638643617360129, 5: 2.319187869728273}"
0.9532967032967034,"{0: 4.856984933710918, 1: 6.2325494566501165, 2: 3.9815728715732095, 3: 9.935103737374693, 4: 4.192345797071862, 5: 6.796457455996056}","{0: 7.175894663949101, 1: 5.7040516793013865, 2: 5.44980229610918, 3: 9.5431478880708, 4: 3.2558248958196523, 5: 4.721843812923379}","{0: 8.402022722613053, 1: 7.213739518986324, 2: 8.163653846202616, 3: 15.25519912077592, 4: 6.178752034960988, 5: 7.51905583346177}","{0: 5.39522175732321, 1: 6.4983145463435905, 2: 4.3486548506199965, 3: 9.543429176813339, 4: 3.352160092513692, 5: 6.610105258671503}"
0.956043956043956,"{0: 9.540603935377701, 1: 21.294239983856404, 2: 9.992849361283662, 3: 11.773222195060328, 4: 13.157435774475099, 5: 11.254994160743635}","{0: 6.794587567572642, 1: 17.88995177640774, 2: 11.943696289691355, 3: 10.76861522512362, 4: 11.542294577737307, 5: 7.779684334064354}","{0: 10.65028456403147, 1: 23.814863297938118, 2: 14.293560725613997, 3: 14.912545066810015, 4: 13.330582126898223, 5: 12.6257445253164}","{0: 8.893231758394036, 1: 22.006604225174716, 2: 10.017963082483027, 3: 12.21467415831622, 4: 11.170906262425694, 5: 11.946174478568437}"
0.9587912087912088,"{0: 27.484820968976578, 1: 33.61075503857958, 2: 17.319572572705134, 3: 30.5714325891024, 4: 21.158656460029796, 5: 23.90454631327853}","{0: 23.267941856004807, 1: 23.481629379544813, 2: 20.066531976105665, 3: 29.18644348897017, 4: 16.801286154696825, 5: 20.298165143925967}","{0: 36.45840898892255, 1: 33.42715928467706, 2: 28.273169236139562, 3: 30.305380436023917, 4: 25.02279575701994, 5: 29.62706581729398}","{0: 27.878138406451956, 1: 31.937434101503452, 2: 23.71689508949679, 3: 25.788831739275025, 4: 21.122253679911413, 5: 27.14632358954591}"
0.9615384615384616,"{0: 20.447466249617246, 1: 17.369993353574348, 2: 4.792126419714772, 3: 8.27414392123747, 4: 15.160697503888125, 5: 14.611985328145005}","{0: 19.000846690241616, 1: 11.147790169672485, 2: 10.453901353586339, 3: 8.183096568413033, 4: 16.272472257357716, 5: 13.884408185558419}","{0: 26.862239312028183, 1: 12.742078577812372, 2: 13.152691207867656, 3: 7.919842618892827, 4: 15.611603793717235, 5: 15.27765440329591}","{0: 21.556063828700943, 1: 14.52427231288219, 2: 9.864556240795872, 3: 10.413615618870137, 4: 11.658910537762202, 5: 14.573741250422003}"
0.9642857142857144,"{0: 22.91976110362391, 1: 39.85666087193861, 2: 13.03396494625314, 3: 22.00778381050368, 4: 20.179466219150285, 5: 30.687553421787538}","{0: 16.82312829087413, 1: 34.183809832324876, 2: 16.847015808414866, 3: 22.207332293476032, 4: 18.23494552225262, 5: 23.428631720434414}","{0: 27.748331921510577, 1: 47.04789119690049, 2: 23.147299745195614, 3: 22.470699370126894, 4: 22.395083460769705, 5: 34.415181783527544}","{0: 27.791902071149185, 1: 45.721307125970704, 2: 13.194743390677864, 3: 21.30104568243972, 4: 18.433856927196658, 5: 34.76932389548089}"
0.967032967032967,"{0: 33.302787601078165, 1: 38.0453553740903, 2: 26.548728543936207, 3: 22.735463934684223, 4: 19.70304906337637, 5: 43.04748836815653}","{0: 27.179926759292673, 1: 33.901604200009665, 2: 31.161022202478062, 3: 19.08373553079738, 4: 15.288477412510069, 5: 41.516270271864535}","{0: 46.44230298541415, 1: 41.63725423878421, 2: 44.31262654743823, 3: 28.13939506234526, 4: 20.109056023127135, 5: 49.6547449609342}","{0: 38.457895547066514, 1: 33.575184442906675, 2: 21.440842354275542, 3: 18.305847657625772, 4: 15.658109052510262, 5: 43.063881123985844}"
0.9697802197802198,"{0: 19.979404598441274, 1: 27.751404262581264, 2: 13.990694248573039, 3: 12.810129084190892, 4: 23.687372280226768, 5: 31.920395754301406}","{0: 16.185107741049546, 1: 22.676091657774176, 2: 16.693481548148572, 3: 11.432037802309543, 4: 18.87136828731335, 5: 29.425820374908238}","{0: 30.108760794242116, 1: 22.780695102464453, 2: 20.668418332400908, 3: 15.393127411598659, 4: 18.61669325882509, 5: 37.44138934016332}","{0: 19.86642236065249, 1: 25.655394081496457, 2: 10.315649860407863, 3: 10.318957976648738, 4: 17.15949164557233, 5: 29.371078710781244}"
0.9725274725274724,"{0: 14.1165399744809, 1: 26.240258964708037, 2: 9.821044455140116, 3: 13.10113722649813, 4: 10.132365912621742, 5: 19.930164586485503}","{0: 11.617487754703456, 1: 21.93946173599733, 2: 12.14358840251193, 3: 12.50482419377525, 4: 8.702139725365113, 5: 15.253952851015155}","{0: 15.38475530853864, 1: 26.739761490365915, 2: 15.703253445939904, 3: 16.205973382331347, 4: 13.70210586616595, 5: 21.979043058877767}","{0: 14.930259949993939, 1: 25.18762501970842, 2: 6.591618353450538, 3: 13.278995484323701, 4: 10.987174335258578, 5: 18.034086027463882}"
0.9862637362637364,"{0: 19.897457592892206, 1: 26.43198582800265, 2: 21.008763614603144, 3: 19.43441484577973, 4: 24.13645186639346, 5: 22.76948546890721}","{0: 15.345800728694288, 1: 20.92947415871164, 2: 25.169185203660067, 3: 19.742704591795928, 4: 22.270003085499667, 5: 19.637880558689318}","{0: 25.365201185706635, 1: 30.500764118764145, 2: 28.517296581321524, 3: 20.876040339365204, 4: 26.410985895503686, 5: 29.349027145640736}","{0: 18.966806529169173, 1: 28.217034582853817, 2: 24.306633036111766, 3: 20.423317736686684, 4: 24.320098337797432, 5: 24.068000106073157}"
0.989010989010989,"{0: 12.052209286565526, 1: 17.444981484865984, 2: 11.224208980582404, 3: 14.340567143561115, 4: 9.053147519921708, 5: 20.566175206438544}","{0: 9.660665208380623, 1: 15.535284236190856, 2: 13.501031352047624, 3: 14.290897002776527, 4: 12.78585608174025, 5: 21.344467591159702}","{0: 17.490116043413618, 1: 21.5837331368297, 2: 16.24550811976037, 3: 15.322420152696488, 4: 10.067836329903063, 5: 30.503448263515796}","{0: 14.97145092038059, 1: 21.538449012751105, 2: 11.612064938414221, 3: 13.573138696806081, 4: 8.203827627209384, 5: 23.00528697112017}"
0.9917582417582418,"{0: 13.117884500112874, 1: 16.559713799823744, 2: 10.402814162505768, 3: 14.038982610166919, 4: 14.499981364761481, 5: 16.58438497807842}","{0: 11.243551154007832, 1: 11.847093390098822, 2: 10.042444923562243, 3: 16.117067040492156, 4: 15.674980619477685, 5: 17.109499030973947}","{0: 18.157321551679946, 1: 15.065954816276314, 2: 14.541756004392711, 3: 15.242309176599305, 4: 16.48151494826621, 5: 21.719232013235104}","{0: 14.674014377565818, 1: 16.15034841201442, 2: 10.55352747468415, 3: 10.130963406090556, 4: 13.803814485365052, 5: 19.78982598687619}"
0.9945054945054944,"{0: 4.2308128386990225, 1: 6.9577058976185855, 2: 11.586922620977164, 3: 7.354651421672018, 4: 6.373342097755713, 5: 4.597153982808542}","{0: 4.14423533829446, 1: 6.857231382124209, 2: 13.07930511052646, 3: 10.726740818420817, 4: 5.6815002525137395, 5: 4.354238303179199}","{0: 5.470219712992829, 1: 9.596563742570565, 2: 17.135263753627548, 3: 8.940203601807665, 4: 7.369854020212896, 5: 6.6103572524393694}","{0: 5.17230696623593, 1: 7.664368625834858, 2: 10.499428331361981, 3: 7.328467121411388, 4: 6.661814195689108, 5: 5.321123327590296}"
0.9972527472527472,"{0: 7.0720243577220145, 1: 2.7812518739593934, 2: 6.95422474854374, 3: 5.941454999418714, 4: 4.711384526165837, 5: 5.602849491469374}","{0: 6.619852037137615, 1: 2.0696346974079822, 2: 6.863740631474286, 3: 6.4761994006431705, 4: 6.720854615243593, 5: 6.37021931239384}","{0: 7.606738267756211, 1: 2.5520122120568285, 2: 10.493682519008638, 3: 6.932166675659655, 4: 5.972538297663085, 5: 7.40247332320774}","{0: 5.081312331157609, 1: 5.621696898013134, 2: 6.670108780530796, 3: 4.9753220851764794, 4: 4.043776074604533, 5: 5.958442159315389}"
